system:index,Herbicide control,Invasion,Mangrove,Mowing 1st,Mowing 2nd,No change,Recurring,WL_fast,Waterlogging,date,region,.geo
37,0,23.1891,0.9837,18.2497,6.6916,0,19.1428,0.0255,0.3750,2023-02-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,0,15.6303,10.2456,43.6020,6.3770,0,4.1092,0.3656,0,2023-03-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,0,27.2723,30.1611,14.1783,0.7155,0,27.8172,0,0.0171,2023-04-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,1.0914,124.5982,18.3913,51.5767,2.9546,0,126.5063,0,0.0424,2023-05-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0,79.4041,52.9893,96.9253,10.8079,0,71.4607,0,0.0170,2023-06-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0,9.0121,19.1629,142.4072,19.8369,0,5.5145,0.1104,2.3456,2023-07-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0,31.8058,1.3595,293.4197,54.4065,0,7.3464,0.0764,0.9176,2023-08-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,302.5636,66.0480,1.1650,221.9943,18.0843,0,14.6263,0.0170,0.1533,2023-09-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,16.1143,128.3138,1.2046,34.6199,11.0635,0,38.1344,0.3143,0.4330,2023-10-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0.2122,3.5943,7.1090,62.0040,18.0948,0,1.8007,1.1379,0,2023-11-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0.2377,5.7548,10.7361,36.1337,7.7498,0,8.7157,0.0255,0,2023-12-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,1.0448,1.1363,19.5632,34.7298,6.5307,0,3.5458,0.0765,0.1358,2024-01-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0,3.1864,5.4964,15.8062,6.4930,0,20.9045,0.0085,0.0085,2024-02-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0.7394,8.9182,54.4002,13.1349,5.7532,0,35.1713,1.8506,0.0085,2024-03-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.3398,192.5305,9.3963,10.6249,2.1944,0,123.9485,0.2974,0.0682,2024-04-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0.1784,167.5760,17.1695,34.2247,4.9075,0,47.4346,0,0.0934,2024-05-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0.4075,138.0708,1.6022,71.9502,22.3034,0,10.2204,0.1868,0,2024-06-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0.2725,11.2084,1.4267,32.7729,7.4100,0,3.4602,0.1444,0,2024-07-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,242.9365,0.2735,17.4308,11.8794,1.4637,0,0.1022,0.1952,0.0340,2024-08-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,6375.1660,0,34.7718,1265.4306,70.8033,0,0.0425,0.1869,0.2385,2024-09-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,219.4970,0,2.4809,107.5787,5.1385,0,0.1867,0,0.0170,2024-10-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,186.5144,0.0085,36.0534,80.4798,2.0671,0,1.7002,0.1274,0.0768,2024-11-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0,0,0,0,0,9342.6156,0,0,0,2024-12-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
