system:index,Herbicide control,Invasion,Mangrove,Mowing 1st,Mowing 2nd,No change,Recurring,WL_fast,Waterlogging,date,region,.geo
43,0,0.1660,0.9128,6.8181,0.4254,0,0,0.4611,0,2023-08-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.0092,1.1241,0.2036,8.4599,0.1849,0,0.4243,0.0277,0.2122,2023-09-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,0,0.8812,0.0461,24.5472,0.1577,0,1.0047,0,0.1200,2023-10-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0,0.0732,0.8026,6.6220,0.2591,0,0.4890,0.1668,0.1292,2023-11-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0,0.0369,0.6271,4.3460,0.1937,0,0.0185,0,0,2023-12-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0.1016,0.0277,0.2490,6.0250,0.6549,0,0.0185,0,0,2024-01-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0.0092,0.1661,0.0184,1.4764,0.1106,0,0.1572,0,0,2024-02-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0,0.3135,1.4479,2.2316,0.0369,0,0.1572,0.0558,0,2024-03-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.0185,0.3039,0.2490,0.9126,0.0277,0,2.2046,0.2861,0.2771,2024-04-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0.0462,0.6547,0.2214,2.4166,0.1015,0,0.5368,0.0092,0.3506,2024-05-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0,0.1199,0.0276,0.4886,0.3342,0,0.6556,0.0277,0,2024-06-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0,0.0644,0.0184,0.1853,0.1393,0,0.4425,0.1018,0.1947,2024-07-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0.0554,0.1468,0.0369,0.0369,0.0185,0,0.1475,0,0.1111,2024-08-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,2.0572,0,3.4489,13.1173,1.2768,0,0,0,0,2024-09-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,0.2305,0,0,1.5501,0.0646,0,0.0643,0,0.0185,2024-10-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,1.0690,0,1.2072,1.8716,0.1382,0,0,0,0.0277,2024-11-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0,0,0,0,0,127.4666,0,0,0,2024-12-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
