system:index,Herbicide control,Invasion,Mangrove,Mowing 1st,Mowing 2nd,No change,Recurring,WL_fast,Waterlogging,date,region,.geo
39,0,83.8132,0.7694,64.4176,1.9764,0,26.2000,6.3056,3.4404,2023-04-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0,139.5988,0.5874,68.9917,1.5406,0,43.6990,0.2871,4.1607,2023-05-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0,154.3764,0.0832,144.3723,5.3622,0,35.3193,0.0985,16.1000,2023-06-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0,30.7551,0.8226,575.2926,34.2742,0,3.4868,4.3926,14.9428,2023-07-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0,47.5916,0.0497,1646.1128,70.0909,0,3.1694,50.5207,19.0014,2023-08-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.0082,44.4025,0.1852,2183.8677,56.4229,0,5.8128,88.9358,32.8148,2023-09-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,0,25.2835,0.0334,1379.9810,35.9666,0,4.4218,220.1593,91.8270,2023-10-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0,1.1196,0.0748,1607.5837,41.3742,0,3.4747,1550.1886,144.9437,2023-11-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0,1.3396,0,373.4513,17.1055,0,8.7579,23.2423,144.9499,2023-12-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0.5205,18.5197,0.3285,189.6008,9.9583,0,19.6955,10.8435,133.3930,2024-01-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0,4.2717,0,48.9181,5.3612,0,143.6785,0.3527,22.7170,2024-02-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0.4201,4.3594,3.0070,244.8876,14.4421,0,84.5280,5.7712,57.2019,2024-03-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.0330,13.6492,0.1171,124.8326,7.3519,0,350.3896,46.3044,43.2103,2024-04-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0.2435,20.5201,1.1166,499.2542,36.8762,0,57.6432,3.5883,90.1307,2024-05-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0,46.7991,0.8564,1385.9077,66.1388,0,36.8913,92.1406,114.5605,2024-06-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0.0754,12.1537,0.2164,1627.2311,34.9896,0,8.0483,69.1166,7.6429,2024-07-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,8.6137,0.4825,0.4660,435.0357,15.7692,0,4.0898,16.2753,9.0123,2024-08-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,719.7164,0.0337,1.3694,1647.0057,424.0930,0,1.8462,31.0542,44.8126,2024-09-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,3.7385,0.0084,0.0420,87.0069,20.9952,0,5.2431,16.2417,12.9373,2024-10-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,43.5463,0.0506,6.0716,112.9018,7.7198,0,1.1588,2.8157,9.0463,2024-11-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0,0,0,0,0,5402.0207,0,0,0,2024-12-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
