system:index,Herbicide control,Invasion,Mangrove,Mowing 1st,Mowing 2nd,No change,Recurring,WL_fast,Waterlogging,date,region,.geo
14,0.0348,124.5155,1.5032,7.8702,1.2477,0,307.7955,0.3481,0.1654,2021-03-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,0.2348,114.0204,2.4514,9.9135,1.0000,0,58.7123,0.1998,0,2021-04-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,0.4519,250.9666,4.0018,24.5222,2.1617,0,127.6399,0.0348,0.0435,2021-05-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,0.1740,125.0398,1.8032,31.6570,0.7096,0,34.3548,0,0.1042,2021-06-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,0.4780,33.6894,10.1572,86.2080,3.9358,0,13.8794,0.0087,0,2021-07-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,0.3188,93.9727,3.5263,41.7011,1.7394,0,27.1426,0.1480,0.0439,2021-08-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,1.0584,25.0844,14.7228,141.2711,12.5668,0,8.6826,0.0262,0.0349,2021-09-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,0.1049,25.8678,3.3400,103.2695,7.2799,0,8.5761,0.2790,0.6476,2021-10-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,0.0435,15.2975,3.5373,57.5185,3.6510,0,10.7129,0.0526,0.6115,2021-11-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,0.2266,9.9984,1.8531,24.6284,3.2898,0,4.9666,0.3149,0.0696,2021-12-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,0.2795,11.2617,0.3964,37.4653,3.4610,0,26.8426,0.0957,0.2712,2022-01-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,0.1219,17.1046,0.0265,8.7721,0.4346,0,46.9054,0.1136,0.4547,2022-02-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,0.0174,20.6133,2.4692,23.2463,1.8724,0,55.0190,0.0088,0.2796,2022-03-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,0.0174,105.3200,1.5897,10.4628,0.3213,0,151.8651,0.5140,0.3402,2022-04-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,0.0088,133.4425,6.7965,20.8820,2.3371,0,85.9400,0.2012,0.0955,2022-05-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,0,85.6151,0.8745,23.9591,2.1343,0,35.2618,0.2106,0.5146,2022-06-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,0.0613,47.7914,1.0530,53.8650,4.3376,0,19.9029,0.0436,0.4921,2022-07-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,0.4202,9.6045,0.6471,71.7871,3.9785,0,3.8393,0.0352,0.2188,2022-08-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,1.8517,9.5240,1.3579,185.2893,6.1938,0,9.7720,0.9802,0.0175,2022-09-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,0.3549,6.6115,0.2274,127.6340,8.4536,0,4.2172,3.0835,0.3415,2022-10-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,0.1315,4.4016,0.3851,30.0300,1.5837,0,5.0899,0.7109,0.2970,2022-11-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,0.0172,2.1681,0.3351,38.5871,4.2289,0,2.1637,1.1413,1.1614,2022-12-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,0.2868,1.0463,1.2948,45.8532,4.1664,0,2.2610,0.3756,0.9020,2023-01-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,0.0172,1.8799,0.5802,61.9311,2.5829,0,2.2565,1.5990,2.6780,2023-02-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,0.0522,3.7585,1.5199,56.7541,2.1532,0,14.5342,4.6877,2.7550,2023-03-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,0,7.3817,1.1419,62.9369,3.8194,0,5.2872,3.7693,0.9928,2023-04-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0.0869,7.1279,0.9220,144.2659,12.4577,0,8.4475,4.6435,3.3863,2023-05-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0,7.3381,0.4397,243.0121,77.1551,0,8.1664,0.2698,5.3109,2023-06-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0.1729,2.9196,1.7215,2194.0871,483.8831,0,7.5505,3.6594,3.4411,2023-07-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,1.9340,1.2979,0.9913,3679.0167,304.5267,0,5.2042,15.5191,15.4977,2023-08-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,89.9517,0.7322,4.8021,2109.5221,228.8569,0,6.2412,102.8478,8.1383,2023-09-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,3.2854,1.9190,0.6324,270.9153,20.9359,0,10.8258,24.1125,5.1788,2023-10-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,1.8143,0.2177,1.0097,320.6226,23.4357,0,22.3540,5.4431,39.7014,2023-11-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0.8833,0.1476,0.4473,283.5949,28.0559,0,8.4383,4.1767,70.8770,2023-12-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,2.5089,0.0260,0.7097,90.6387,13.5702,0,15.0428,0.9219,483.1299,2024-01-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,1.5615,0.1040,0.2991,60.8552,1.0032,0,147.5367,0.2671,444.8722,2024-02-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,2.3424,0.8077,0.1054,38.8850,6.4806,0,175.5265,2.5022,173.9771,2024-03-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.5254,8.2216,1.2782,45.9304,10.3931,0,298.9921,0.5681,53.8152,2024-04-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,1.6417,0.8395,2.4007,629.1954,144.7893,0,45.8349,0.3112,26.9608,2024-05-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0.7474,0.7445,0.9117,365.4315,140.2898,0,51.5008,0.1465,27.7738,2024-06-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,4.8723,0.4151,0.0088,443.2688,54.0189,0,10.7453,0.4775,9.1426,2024-07-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,21.4233,0.1120,1.2621,455.0297,98.0411,0,6.2779,1.8204,8.7111,2024-08-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,97.5372,0.0262,23.3716,426.8381,269.0015,0,1.9541,3.6391,29.2047,2024-09-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,0.4503,0.0086,0.5877,6.2568,2.3444,0,1.7011,0.0692,0.2580,2024-10-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,1.0011,0,16.8945,1.5955,0.4248,0,2.7651,0,0.0345,2024-11-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0,0,0,0,0,1186.7649,0,0,0,2024-12-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
