system:index,Herbicide control,Invasion,Mangrove,Mowing 1st,Mowing 2nd,No change,Recurring,WL_fast,Waterlogging,date,region,.geo
20,0,4.4663,0.0427,69.8806,13.6506,0,2.0297,0,0,2021-09-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,0,0.5094,0.0171,36.8756,5.7422,0,0.5436,0,0,2021-10-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,0,0.0509,0.6754,128.0864,13.8370,0,0.1698,0,0,2021-11-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,0,0.1446,3.9660,54.0881,4.3735,0,0.4340,0.1189,0,2021-12-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,0,0.4161,1.2398,1.8781,0.0085,0,6.3113,0,0,2022-01-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,0,6.0306,0,0.1701,0,0,116.3311,0,0,2022-02-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,0,4.2918,0.9918,1.2961,0,0,14.3960,0.0085,0,2022-03-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,0,28.1376,2.0179,0.6729,0.3242,0,60.2365,0.0594,0,2022-04-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,0,72.8765,0.0937,2.5641,0.3923,0,48.9985,0,0,2022-05-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,0,49.8573,3.6767,1.6107,0.1105,0,27.1930,0.2717,0,2022-06-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,0,8.9900,0,2.1372,1.9551,0,3.1767,1.0275,0,2022-07-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,0,1.6767,0,4.6611,4.1679,0,1.7388,0.0170,0,2022-08-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,0,0.1534,3.1376,22.2987,10.9601,0,0.2646,0.3312,0,2022-09-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,0,1.7608,3.0183,7.2429,1.0318,0,2.4238,0,0,2022-10-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,0,0.1964,19.4814,21.1736,6.1215,0,0.7258,0.3991,0,2022-11-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,0,0.4181,16.6001,7.8063,1.4839,0,0.4440,0.1874,0,2022-12-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,0,0.6483,2.4362,5.8145,0.8262,0,1.4236,0.0938,0,2023-01-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,0,0.4684,0.4360,7.5902,1.5709,0,0.7515,0.0085,0.3750,2023-02-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,0,0.2558,2.4104,27.3169,2.1524,0,0.3412,0.1703,0,2023-03-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,0,1.3558,0.8889,11.3017,0.1189,0,6.2744,0,0.0171,2023-04-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,1.0914,8.5518,0.1110,45.2790,2.0376,0,20.9203,0,0,2023-05-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0,6.1881,1.0344,88.8815,9.2789,0,9.0883,0,0,2023-06-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0,0.4610,3.7348,100.5188,9.2125,0,0.2904,0,0.5541,2023-07-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0,1.0170,0.4359,152.7250,7.9226,0,0.6922,0.0170,0.1620,2023-08-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,301.9238,0.8628,0,168.0701,6.8159,0,0.8625,0,0.1194,2023-09-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,16.0631,4.4755,0,24.9147,1.8386,0,5.5053,0.0256,0.0849,2023-10-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0.2122,0.0339,0,38.4653,4.1958,0,0.3660,0.0255,0,2023-11-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0.2377,0,0.1367,19.3908,2.5138,0,0.7316,0,0,2023-12-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,1.0024,0,0.0513,14.5475,2.5193,0,1.1837,0.0085,0,2024-01-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0,0,0.0086,8.5932,2.6393,0,16.3760,0,0,2024-02-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0.7394,0.0085,0.1281,9.1890,0.9311,0,22.5385,0,0,2024-03-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.3229,0.9480,0.1195,7.2862,0.9364,0,12.7090,0.0171,0,2024-04-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0.1614,0.2131,0.1196,28.7575,4.1666,0,2.1201,0,0,2024-05-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0.4075,0.0427,0.0769,60.7237,20.6095,0,0.2039,0.0849,0,2024-06-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0.1189,0.0085,0.0256,25.0144,4.1642,0,0.0170,0.0594,0,2024-07-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,78.6420,0,2.5474,5.1092,1.0291,0,0,0.1273,0,2024-08-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,5047.4843,0,3.5470,1004.6150,29.6618,0,0.0085,0.0255,0.1025,2024-09-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,175.8393,0,0.1623,62.3618,1.7665,0,0,0,0,2024-10-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,131.3451,0,6.3178,52.3072,0.6113,0,1.6660,0.0425,0,2024-11-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0,0,0,0,0,6550.5267,0,0,0,2024-12-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
