system:index,Herbicide control,Invasion,Mangrove,Mowing 1st,Mowing 2nd,No change,Recurring,WL_fast,Waterlogging,date,region,.geo
29,0,0.1203,0.2217,0.0277,0,0,0.0184,0,0,2022-06-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,0,0.0277,0.2399,0,0,0,0.5531,0,0,2022-07-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,0,0,0.7019,0.0185,0,0,0.1475,0,0,2022-08-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,0,0.0369,2.3085,0.0922,0,0,0.0553,0,0,2022-09-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,0,0.0369,2.4467,0.4809,0.0185,0,0,0.0462,0.0092,2022-10-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,0,0,1.4204,0.0553,0,0,0,0,0.0832,2022-11-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,0,0,0.0645,0.0277,0,0,0.0093,0,0,2022-12-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,0,0,0.3875,0.3050,0,0,0,0,0.0185,2023-01-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,0,0,0.2216,0.5542,0,0,0,0.0370,0.1109,2023-02-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,0,0,0.4981,0.1386,0,0,0.0833,0.3326,0.0092,2023-03-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,0,0,0.0369,0.0369,0,0,0.1111,0.0092,0.0185,2023-04-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0,0,0.0646,0.0277,0,0,0,0,0.0185,2023-05-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0,0,0.5262,0.5174,0,0,0,0,0,2023-06-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0,0,0.1666,2.7859,0.5646,0,0,0,0.0462,2023-07-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0,0,0.1663,1.4043,0,0,0.0739,0,0,2023-08-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.0185,0,0.3327,0.4158,0,0,0.2962,0,0,2023-09-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,0,0,0.1936,4.9436,0,0,0.0092,0,0,2023-10-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0,0,0.0922,0.9145,0.0462,0,0.0370,0,0,2023-11-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0,0,0.1383,0.3513,0.2222,0,0.0277,0,0,2023-12-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0,0,0.0185,1.5691,0,0,0,0,0.0185,2024-01-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0.2123,0,0,0.6833,0,0,0,0,0,2024-02-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0,0,0.0922,0.3784,0,0,0.5354,0,0,2024-03-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0,0,0.1754,0.4431,0,0,0.3695,0,0,2024-04-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0,0,0.1200,0.0462,0,0,0.0370,0,0,2024-05-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0,0,0.0277,0,0,0,0.2401,0,0,2024-06-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0,0,0,0,0,0,0.4065,0,0,2024-07-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0.4065,0,0.0185,1.6616,0.6000,0,0,0,0,2024-08-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,1.7369,0,0.0185,0.4895,0.3971,0,0,0,0,2024-09-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,1.0989,0,0.0092,0.0462,0,0,0,0,0,2024-10-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.0185,0,0.0277,0,0,0,0,0,0,2024-11-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0,0,0,0,0,44.1382,0,0,0,2024-12-01,GDGX,"{""type"":""MultiPoint"",""coordinates"":[]}"
