system:index,Herbicide control,Invasion,Mangrove,Mowing 1st,Mowing 2nd,No change,Recurring,WL_fast,Waterlogging,date,region,.geo
30,0.0087,113.9887,3.3308,118.5419,4.8536,0,53.7718,4.2523,7.1484,2022-07-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,1.4719,157.9664,0.4732,92.2759,9.2032,0,35.1173,0.7457,7.3122,2022-08-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,10.4419,27.9187,1.1732,414.8010,15.0114,0,9.8072,1.6518,2.6879,2022-09-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,5.8677,10.8533,0.3161,402.6243,19.6293,0,5.0080,7.8932,4.3651,2022-10-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,9.6510,4.3883,0.8420,97.8227,4.5246,0,7.6413,1.2301,5.5076,2022-11-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,0.1851,4.9442,0.9827,106.0987,6.2068,0,7.8156,1.2388,5.4604,2022-12-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,1.6393,2.2733,2.2049,60.8925,2.6351,0,10.9746,0.2097,1.8438,2023-01-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,0.1915,4.8225,2.1522,62.1079,2.6592,0,16.3310,0.2702,7.3173,2023-02-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,0.2611,12.8447,4.1796,62.5172,2.8941,0,33.4294,2.9438,9.5821,2023-03-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,0.2173,64.3539,1.4980,73.5052,12.4204,0,55.6181,5.1715,11.9031,2023-04-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0.4935,67.8845,2.1019,142.3792,5.8047,0,46.0015,2.8906,14.4696,2023-05-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0.0609,43.0740,2.0708,231.3543,10.9588,0,34.4533,7.5566,23.2200,2023-06-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0.1674,40.1398,1.5839,2683.1735,328.0103,0,65.3480,5.7484,9.5242,2023-07-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,1.4535,177.0225,0.6617,5172.9446,153.2842,0,55.3467,37.6399,9.3038,2023-08-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,100.8414,25.4491,2.5328,3069.3816,124.0749,0,19.6172,192.1827,2.8060,2023-09-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,36.8478,13.4610,1.3830,489.8876,47.4002,0,22.6309,11.6174,7.5253,2023-10-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,10.4067,3.4501,1.8996,528.6914,38.7761,0,21.6150,9.5850,47.1706,2023-11-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,1.0801,2.4989,0.8666,764.7067,39.7406,0,25.7232,18.8084,158.7169,2023-12-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,2.5715,2.5476,2.0670,117.1429,5.5853,0,33.4337,8.5271,740.1409,2024-01-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,1.1775,4.0271,2.4643,38.6491,6.7761,0,198.2166,0.4936,423.7171,2024-02-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,1.4112,7.2658,3.6209,50.3506,16.6333,0,319.3227,2.3762,145.5752,2024-03-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.4031,77.9197,3.3077,28.6528,10.9714,0,649.8755,0.4907,241.9348,2024-04-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0.4561,12.6020,1.9516,452.0740,146.2061,0,89.1720,27.6698,282.7812,2024-05-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0.0523,40.2932,4.7836,456.3576,106.2683,0,105.5521,51.6838,60.6998,2024-06-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0.3140,34.4010,13.6253,752.2175,108.6681,0,75.3396,4.8197,9.0309,2024-07-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,13.3443,18.0631,4.4944,762.3843,192.5877,0,17.9822,14.4278,45.5184,2024-08-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,209.5991,16.3175,2.0287,842.2710,495.1341,0,13.5002,5.7137,36.0196,2024-09-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,5.8896,4.5740,0,6.7636,2.1703,0,3.9651,0,1.2816,2024-10-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,4.1613,0.1979,4.5722,2.5454,1.0890,0,2.2463,0.0087,0.1205,2024-11-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0,0,0,0,0,3975.0720,0,0,0,2024-12-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
