system:index,Herbicide control,Invasion,Mangrove,Mowing 1st,Mowing 2nd,No change,Recurring,WL_fast,Waterlogging,date,region,.geo
31,0,0.3189,0.0322,39.5977,1047.7874,0,1.0063,1.9325,2.0440,2022-08-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,0,0.0161,0.5631,122.3369,1116.2260,0,0.3847,1.0658,0.4416,2022-09-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,0,0,0.0161,89.1241,19.6398,0,0.3859,0.2467,0.0159,2022-10-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,0,0,0.0644,59.1745,1.4807,0,1.7326,0.1673,0.0476,2022-11-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,0,0,0.0563,50.5534,2.4414,0,2.2541,0.1589,0.0396,2022-12-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,0,0.0481,1.3113,23.6541,1.6823,0,4.3894,0,3.6645,2023-01-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,0,0.1439,0.1448,14.7284,0.2855,0,5.7266,0,1.6646,2023-02-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,0,0.1351,0.1689,39.9267,1.0273,0,2.9476,0.2145,2.2108,2023-03-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,0,0.3439,0.2172,69.4465,7.0124,0,5.3298,0,0.6874,2023-04-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0,0.5037,0.1284,28.5994,2.4728,0,7.8110,0,3.2509,2023-05-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0,0.2799,0.0644,22.8172,1.1288,0,2.9580,0,1.8945,2023-06-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0,0.2700,0.2333,47.3106,4.0734,0,1.5384,3.7490,4.4653,2023-07-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0.1121,0.0080,2.1318,202.7289,15.8332,0,0.1444,0.3831,2.8833,2023-08-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.5367,0.1046,4.3359,256.2542,17.8379,0,1.1907,0.0714,0.5124,2023-09-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,0.0639,0.1192,2.3812,195.2705,5.0121,0,0.5784,0.8759,0.3585,2023-10-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0.0317,0.2922,2.3168,59.3525,1.4464,0,0.3025,2.3835,1.5744,2023-11-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0.1602,0.0160,0.1046,7.9583,0.1751,0,0.5119,0.0799,1.3334,2023-12-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0.0803,0.0240,0.7318,10.6785,0.0951,0,4.8502,0.7485,0.7457,2024-01-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0.1279,0.1282,1.4158,5.0203,0.3088,0,5.6689,0,4.8947,2024-02-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0,0.0240,0.3297,4.6763,0.7080,0,18.3251,0.5508,2.0283,2024-03-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.0239,0.1740,0.5391,3.1404,2.0509,0,23.2998,0.1118,1.8604,2024-04-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0,0.0556,0.9994,0.3673,3.0839,0,5.3278,0.1513,6.8560,2024-05-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0,0.0396,1.0475,3.4151,1.3662,0,3.0871,0.0319,10.2915,2024-06-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0.0321,0,1.1441,1.0827,2.0147,0,1.6573,0.0240,10.4664,2024-07-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,3.2801,0,2.9843,2.8315,11.6964,0,0.1840,0,0.6887,2024-08-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,9.3365,0,2.2686,22.9864,28.0581,0,0.0479,0,0,2024-09-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,3.9618,0,0.8930,2.2098,2.6068,0,0,0,0.1499,2024-10-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,1.0145,0,0.0080,0.4225,0.6387,0,0.8055,0,0.2144,2024-11-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0,0,0,0,0,14.7937,0,0,0,2024-12-01,SD,"{""type"":""MultiPoint"",""coordinates"":[]}"
