system:index,Herbicide control,Invasion,Mangrove,Mowing 1st,Mowing 2nd,No change,Recurring,WL_fast,Waterlogging,date,region,.geo
48,2.5702,0.3327,0.0665,13.1551,0.5958,0,31.5755,5.0335,15.4421,2024-01-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,2.4876,0.0830,0.0252,40.8821,6.7741,0,55.3091,3.7848,8.3779,2024-02-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,1.0789,0.6485,1.4573,36.2097,4.0300,0,235.0581,7.6141,16.6964,2024-03-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,1.6921,0.9043,1.4872,147.3548,10.3872,0,210.9759,32.0514,20.6738,2024-04-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0.2280,0.7468,0.5773,291.5832,12.7754,0,101.3197,39.6338,199.1624,2024-05-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0.3799,1.0286,0.4615,2063.4783,92.6683,0,77.2404,92.6746,489.7744,2024-06-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,1.1446,0.0084,1.7686,1260.5392,43.3341,0,30.0494,118.4435,70.4795,2024-07-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,29.3117,0.0585,12.5795,874.6054,101.2682,0,11.5048,179.3399,91.5168,2024-08-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,411.7802,0.0168,7.9900,408.7585,345.1952,0,28.6171,9.9245,26.2608,2024-09-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,53.7141,0.0589,0.8317,84.3197,53.9009,0,27.6484,5.7619,3.6795,2024-10-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,53.4321,0.0590,0.5552,11.6667,5.5047,0,107.2322,0.8324,5.0048,2024-11-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0,0,0,0,0,981.2893,0,0,0,2024-12-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
