system:index,Herbicide control,Invasion,Mangrove,Mowing 1st,Mowing 2nd,No change,Recurring,WL_fast,Waterlogging,date,region,.geo
48,108.2363,0,0,21.3432,7.2158,0,0.7822,0.0085,0,2024-01-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,7.5579,0,0,40.3618,6.6728,0,0.1111,0,0,2024-02-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0.7399,0.0256,0,22.9361,2.7119,0,10.9937,0.7263,0,2024-03-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.2978,0.0085,0,28.6526,1.8103,0,18.5415,0.0085,0.0085,2024-04-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0.2222,0.1614,0,32.9939,8.1205,0,4.9301,1.1364,0,2024-05-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,2.9217,0.0424,0,74.0998,10.5960,0,5.5997,0,0,2024-06-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,4.2036,0,0,22.2997,4.1261,0,3.3578,0.0085,0.0256,2024-07-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,311.6796,0,0,24.5985,6.9105,0,1.7298,0.1359,0.1280,2024-08-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,1359.7811,0,0,180.0261,5.3605,0,2.6063,0.0685,0.7864,2024-09-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,352.5301,0,0,230.5638,3.8189,0,2.1126,0.8842,0.2817,2024-10-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,483.7423,0,0,178.5205,5.9050,0,13.0564,0.1189,0,2024-11-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0,0,0,0,0,8533.6446,0,0,0,2024-12-01,SH,"{""type"":""MultiPoint"",""coordinates"":[]}"
