system:index,Herbicide control,Invasion,Mangrove,Mowing 1st,Mowing 2nd,No change,Recurring,WL_fast,Waterlogging,date,region,.geo
15,0,35.8668,0,62.0403,46.6583,0,166.7098,3.7880,4.0686,2021-04-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,0,106.2938,0,45.8949,11.8901,0,356.0073,9.0165,7.8218,2021-05-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,0,120.3270,0,18.0213,7.7041,0,499.4171,0.1256,0.0751,2021-06-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,0,265.5963,0,24.9555,6.0095,0,240.4563,0,0.0251,2021-07-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,0,104.6895,0,9.4899,6.1715,0,54.8689,0.0328,0.0084,2021-08-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,0.0246,17.2238,0,53.7821,58.6815,0,8.7731,0,0.0084,2021-09-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,13.0566,31.5692,0,56.0989,57.0871,0,11.1735,0.8692,0.2532,2021-10-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,6.5164,14.1692,0,78.1398,214.9128,0,8.7698,15.0945,0.5898,2021-11-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,0.0667,8.1980,0,69.7749,33.7383,0,9.7147,0.1519,0.2194,2021-12-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,0.9079,5.0497,0.0167,166.9962,32.9066,0,29.7014,0.0335,0.0334,2022-01-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,0.2403,10.1209,0,98.6237,52.6222,0,23.5537,0,0.0168,2022-02-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,0.3490,4.5093,0,47.2538,35.3175,0,38.8504,0.0329,0.1257,2022-03-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,0,43.9503,0.0248,33.7472,13.5454,0,147.9479,0.6378,0.0084,2022-04-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,0,72.2579,0,19.1521,7.3377,0,66.7248,0.5983,0.8414,2022-05-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,0,104.5563,0,50.6310,16.3645,0,71.6716,0.8474,1.2945,2022-06-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,0,47.5142,0,61.6819,28.9816,0,22.8271,0.4134,0.7829,2022-07-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,0,31.7817,0,34.0397,21.1134,0,31.9302,0.1066,0.0751,2022-08-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,0,45.7736,0,29.7336,11.9303,0,31.4697,0.4540,0.5981,2022-09-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,2.7880,4.8542,0,17.8904,16.3331,0,9.5200,0,0,2022-10-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,24.4531,26.9652,0,50.2983,29.9347,0,25.2562,0.2629,0.0084,2022-11-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,2.2772,1.4419,0,33.0751,20.1389,0,6.0695,0,0.1340,2022-12-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,9.6502,0.6547,0,271.8969,76.2308,0,3.8596,0.2684,0,2023-01-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,8.7554,0.2164,0,281.4687,61.0511,0,2.2954,0.1067,0,2023-02-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,0.0083,2.7846,0,198.3783,22.9078,0,55.6082,0.6237,0.1229,2023-03-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,0,12.0968,0,61.6785,3.6521,0,162.1195,1.8951,0.4480,2023-04-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0.0253,23.5925,0,32.0341,9.6801,0,70.1398,1.1881,3.0049,2023-05-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0,37.4289,0,99.0010,23.5861,0,55.5119,6.2785,9.1345,2023-06-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0,3.6792,0,345.8330,74.0707,0,17.2371,1.0165,2.4145,2023-07-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0.0166,37.4660,0,881.8783,163.5850,0,24.9578,3.3787,1.0210,2023-08-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.8033,1.8233,0,1133.5863,134.8267,0,7.6399,137.2205,23.4631,2023-09-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,4.6518,1.4920,0,1618.6455,137.6054,0,28.6422,343.7886,230.4428,2023-10-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,8.1376,0.4783,0,1064.0698,108.7173,0,27.8586,1067.1719,227.8438,2023-11-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,8.3564,0.1509,0,328.7724,40.8350,0,49.2888,332.1387,105.3686,2023-12-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,4.4440,0.0083,0,143.8726,43.6941,0,30.0649,8.3137,12.0779,2024-01-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,2.5790,0,0,200.5113,83.4831,0,16.5347,3.9713,34.4080,2024-02-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0.1661,0.0252,0,180.4109,99.9244,0,77.6561,13.4880,59.0438,2024-03-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.0748,0.4489,0,65.8438,35.1762,0,145.0601,41.4009,159.0727,2024-04-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0,1.3698,0,137.6969,50.7114,0,125.7730,93.6892,127.8373,2024-05-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0.1080,1.3348,0,1409.8443,245.3997,0,172.1839,125.4979,248.4844,2024-06-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0.0083,0.2246,0,1411.6335,127.7167,0,96.8548,30.0819,15.4495,2024-07-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,4.6516,0.2013,0,1026.4270,121.8694,0,24.7589,103.0988,46.4527,2024-08-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,169.7288,0.0416,0.0331,592.6375,128.4247,0,26.4120,5.1413,12.3615,2024-09-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,23.6886,0,0,255.6318,62.4207,0,9.4350,0.7173,3.9197,2024-10-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,18.9769,3.1327,0,93.8190,40.2799,0,93.9083,0.1423,2.2676,2024-11-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0,0,0,0,0,829.8927,0,0,0,2024-12-01,JS,"{""type"":""MultiPoint"",""coordinates"":[]}"
