system:index,Herbicide control,Invasion,Mangrove,Mowing 1st,Mowing 2nd,No change,Recurring,WL_fast,Waterlogging,date,region,.geo
17,0,83.9602,0,23.0792,14.3511,0,121.5194,0.0434,0.1729,2021-06-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,0.1231,56.4959,0,51.0252,21.9190,0,56.5234,0.0087,0.0611,2021-07-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,0.0527,42.7305,0,44.2799,33.8653,0,26.9982,0.0087,0.0348,2021-08-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,0.0880,21.7937,0.0441,62.5802,23.0841,0,22.1037,0,0.0176,2021-09-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,0.6648,19.7271,0.0966,123.0076,32.7026,0,20.4418,0.0697,0.2614,2021-10-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,0.2345,9.3163,0.0088,61.8115,88.2117,0,12.0146,0.0948,0.0958,2021-11-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,3.1913,7.2764,0,46.1775,53.0754,0,29.8457,0.1756,0.0785,2021-12-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,1.4406,3.3711,0,44.0010,39.4842,0,30.4177,0.1209,0.0875,2022-01-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,0.5411,3.7866,0.0088,55.3231,68.8443,0,19.1517,0.8763,0.1133,2022-02-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,0.3648,12.3109,0,141.2693,253.2672,0,41.3313,0.4532,0.0261,2022-03-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,0.1300,34.4553,0.0175,11.1757,6.1368,0,114.8902,0.2085,0.2881,2022-04-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,0.0705,121.8985,0,8.9264,3.8605,0,304.0109,0.0348,0,2022-05-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,0.2365,33.2989,0,13.5167,6.9654,0,36.0291,0.1141,0.0088,2022-06-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,2.0236,13.3773,0,25.3564,15.4061,0,11.5330,0.0350,0.0873,2022-07-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,2.3830,11.9174,0,36.0973,21.8017,0,15.9642,0.4834,0.0262,2022-08-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,0.0612,0.8640,0,194.8778,126.6609,0,2.7731,0.3689,0.0436,2022-09-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,0.7875,0.6549,0,98.2743,42.0534,0,4.2189,2.1452,0.3330,2022-10-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,3.2668,2.5356,0.0174,26.5546,8.4326,0,101.9489,2.5780,2.1193,2022-11-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,13.5152,0.2500,0,237.1810,154.2700,0,18.4689,2.2272,0.2808,2022-12-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,6.9472,0.1386,0.0088,243.3674,174.8400,0,6.2369,1.4564,1.8670,2023-01-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,0.3489,0.0086,0,187.2283,159.4437,0,10.4443,1.8101,5.4449,2023-02-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,0.3228,0.4058,0,64.8694,29.9495,0,178.7017,1.4814,1.1445,2023-03-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,0.0524,4.7706,0.0352,49.7722,11.8740,0,300.5130,1.3530,0.7453,2023-04-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0.5933,2.2705,0,49.0469,12.5746,0,58.8454,1.3852,2.4501,2023-05-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0.6816,2.1847,0,84.4513,31.3350,0,25.0135,3.1888,2.2965,2023-06-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,1.2964,1.5814,0,1795.4290,657.4399,0,22.9509,1.1662,0.9880,2023-07-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,37.7626,0.1489,0,2169.1699,663.2291,0,6.5796,8.5180,2.2624,2023-08-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,14.5840,0.4155,0.0176,1609.6158,480.6013,0,54.1874,3.5228,1.4916,2023-09-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,13.9188,1.3701,0.0087,287.9795,79.2624,0,95.5262,23.4050,4.1392,2023-10-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,5.2531,0.0264,0,313.2799,103.0883,0,18.9760,3.4436,21.5197,2023-11-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,13.3382,0.0789,0.0088,228.8434,141.1915,0,61.1474,36.3105,99.7361,2023-12-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,8.9036,0,0,108.4128,103.5771,0,18.1270,118.3018,653.9934,2024-01-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,2.0163,0.0175,0,105.3492,93.6832,0,17.3211,12.5352,195.0013,2024-02-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0.6260,0.0088,0,27.0279,14.3779,0,99.9553,14.7798,115.0517,2024-03-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.5788,1.4772,0.0088,23.7924,17.1896,0,402.1678,14.4559,177.6530,2024-04-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0.5231,1.0246,0,174.1685,90.7710,0,179.6808,74.1945,118.6233,2024-05-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,2.4595,0.3472,0,177.5006,150.9062,0,91.6390,43.1296,42.8734,2024-06-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,4.9339,0.2349,0,189.3394,174.3950,0,46.9517,2.5988,3.6482,2024-07-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0.9113,0.0950,0,154.5630,108.7433,0,54.6388,4.3896,9.8220,2024-08-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,1.4951,0.1231,0.0435,118.0723,104.3824,0,36.3591,9.4428,68.8338,2024-09-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,5.1246,0.0087,0.0174,92.3240,193.6202,0,7.7640,14.4379,7.7018,2024-10-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,18.9474,0.1399,0.0348,70.6381,85.8928,0,22.8823,0.4601,11.5844,2024-11-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0,0,0,0,0,1306.2898,0,0,0,2024-12-01,ZJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
