system:index,Herbicide control,Invasion,Mangrove,Mowing 1st,Mowing 2nd,No change,Recurring,WL_fast,Waterlogging,date,region,.geo
25,0,4.3795,0,77.8982,17.7493,0,11.6022,0,0,2022-02-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,0,2.1283,0.0358,24.9120,8.6916,0,48.5585,0,0,2022-03-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,0,4.0734,0.0179,15.1226,4.7951,0,53.7525,0,0,2022-04-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,0,13.0340,0,28.4671,5.5205,0,72.8522,0,0,2022-05-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,0,1.0372,0,15.0444,2.1458,0,10.2206,0,0,2022-06-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,0,0.2621,0,92.3004,18.5195,0,9.3716,0,0.0090,2022-07-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,0,0.2421,0,715.9720,48.6093,0,5.3321,0,0.0535,2022-08-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,0,0.0979,0,1195.4912,77.7939,0,4.0684,0.1244,0.0357,2022-09-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,0.0362,0.2084,0,1632.1109,119.5712,0,6.6574,0.0271,0.4011,2022-10-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,0,0.0270,0,1110.9516,138.2651,0,5.5166,2.4787,7.1818,2022-11-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,0,0,0,238.3984,21.0117,0,16.7039,0.0357,0.9321,2022-12-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,0,0,0,134.4550,32.0848,0,7.2338,0.2859,0.6316,2023-01-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,0,0,0,66.4536,27.0420,0,7.9885,0,0,2023-02-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,0,0,0,30.7733,11.8213,0,28.5343,0.0534,0,2023-03-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,0,0,0,10.2763,5.2440,0,55.2471,0,0.6430,2023-04-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0,0.0180,0,5.7147,20.8845,0,54.4586,0,0.0182,2023-05-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0,0,0,4.0970,24.9626,0,41.1509,0.0715,0.2768,2023-06-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0,0,0,4.0857,20.5861,0,20.4630,0.0803,2.9282,2023-07-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0,0,0,21.2627,31.7001,0,29.3419,0.2759,12.7029,2023-08-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0,0,0,37.4321,39.6309,0,33.6695,0,0.4786,2023-09-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,0,0.0818,0,2.9741,7.9080,0,25.1344,0,0.1786,2023-10-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0,0.2268,0,3.9383,28.8633,0,21.3814,0.4620,7.1778,2023-11-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0,0.3365,0,0.9763,10.2086,0,9.6443,0,0.7993,2023-12-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0,0.3444,0,1.2701,8.7382,0,11.3282,0.0179,0,2024-01-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0,0.0362,0,0.7238,14.1932,0,17.2718,0,0.0180,2024-02-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0,0.1535,0,0.8416,10.0680,0,59.4333,0,0,2024-03-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0,0.2074,0,0.2904,8.6481,0,38.9808,0,0.2535,2024-04-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0,0,0,0.7283,30.7133,0,14.4345,0.0356,0,2024-05-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0,0.0544,0,0.4850,21.9128,0,19.9716,0,0,2024-06-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0,0,0.0447,0.5169,33.1899,0,10.6975,0.0267,0,2024-07-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0,0.0444,0,0.8816,18.8779,0,5.3227,0.0178,0.1871,2024-08-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,0,0.0720,0,0.2603,19.9711,0,17.4038,0,0.9411,2024-09-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,0,0,0,2.8449,15.7067,0,4.3909,0,0.0178,2024-10-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.0541,0,0,6.5638,31.1625,0,12.9862,0,0.9983,2024-11-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0,0,0,0,0,222.4005,0,0,0,2024-12-01,FJ,"{""type"":""MultiPoint"",""coordinates"":[]}"
